"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue May 21 19:03:49 ART 2024","Tue May 21 19:04:23 ART 2024","33793","","Test the unsuccessful Purchase completion flow","","","","assert Credit Applicant cannot place an order without accepting the disclosures",""
"passed","Tue May 28 14:07:19 ART 2024","Tue May 28 14:07:34 ART 2024","15038","","Test the successful Purchase completion flow as a Credit customer","","","","assert placing a 2nd+ order as a Credit Accountholder",""
"passed","Fri Mar 08 12:42:52 ART 2024","Fri Mar 08 12:42:55 ART 2024","2591","","Test the unsuccessful Standalone account creation flow as a Credit Accountholder","","","","assert Credit Accountholder already has a Tandym Account",""
"passed","Tue May 21 19:17:45 ART 2024","Tue May 21 19:17:52 ART 2024","6711","","Test the unsuccessful Standalone account creation flow as a an Accountholder","","","","assert Credit Accountholder already has a Tandym Account screen as credit applicant",""
"failed","Wed Mar 06 02:33:43 ART 2024","Wed Mar 06 02:33:50 ART 2024","6906","","Test the successful Purchase completion in Express Checkout","","","","assert placing an order as a Debit Applicant on Express Checkout and success message includes correct merchant information",""
"passed","Fri Apr 12 11:41:31 ART 2024","Fri Apr 12 11:42:05 ART 2024","34035","","Test the successful void of a payment on a Dual Message merchant","","","","assert merchant can void a payment",""
"passed","Thu Apr 11 01:11:06 ART 2024","Thu Apr 11 01:11:28 ART 2024","21388","","Test the Standalone You're Approved screen as a Credit Applicant","","","","assert You're approved screen as Credit Applicant - Merchant with NAI Instant Discount Percentage",""
"failed","Fri Mar 08 12:35:31 ART 2024","Fri Mar 08 12:35:52 ART 2024","20826","","Test the successful Purchase completion flow as a Credit customer","","","","assert placing a 2nd+ order as a Credit Accountholder",""
"passed","Thu Apr 11 12:05:44 ART 2024","Thu Apr 11 12:06:27 ART 2024","43521","","Test the successful capture of a payment on a Dual Message merchant by an admin","","","","assert admin can partially capture a payment",""
"skipped","Tue Mar 19 14:47:50 ART 2024","Tue Mar 19 14:47:50 ART 2024","1","","Test the Heidi Daus's PDP Tandym ""Save & earn on your first purchase"" modal","","","","should assert Save block Net Amount message is correct and visible",""
"passed","Tue May 28 13:19:11 ART 2024","Tue May 28 13:19:40 ART 2024","29076","","Test the Capture flow of a Dual Message merchant by an admin","","","","assert all details are correct in the capture confirmation modal for a full capture",""
"passed","Tue Mar 19 14:49:53 ART 2024","Tue Mar 19 14:50:07 ART 2024","14161","","Test the Standalone You're Approved screen as a Credit Applicant","","","","assert You're approved screen as Credit Applicant - Merchant with NAI Boost Multiplier",""
"broken","Tue Mar 19 14:48:34 ART 2024","Tue Mar 19 14:48:48 ART 2024","13365","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Disabled - SKU Multiplier campaign",""
"passed","Fri Apr 19 13:31:17 ART 2024","Fri Apr 19 13:33:13 ART 2024","116155","","Test the successful Campaign creation by an admin","","","","assert admin creates a campaign using discount code",""
"broken","Tue May 21 18:51:46 ART 2024","Tue May 21 18:52:01 ART 2024","15267","","Admin in merchant user registration flow","","","","""before each"" hook for Admin in merchant user registration flow",""
"passed","Mon Mar 18 18:21:06 ART 2024","Mon Mar 18 18:21:09 ART 2024","2702","","Test Bigcommerce Post To SDK functionality","","","","""before each"" hook for Test Bigcommerce Post To SDK functionality",""
"passed","Tue May 28 14:00:20 ART 2024","Tue May 28 14:00:29 ART 2024","9397","","Test the unsuccessful Standalone account creation flow as a an Accountholder","","","","assert Debit Accountholder already has a Tandym Account screen as debit applicant",""
"passed","Mon Apr 01 21:59:03 ART 2024","Mon Apr 01 21:59:03 ART 2024","89","","Test the Heidi Daus's PDP Tandym Widget","","","","should assert widget Savings Badge is correct and visible",""
"skipped","Tue May 21 19:14:25 ART 2024","Tue May 21 19:14:25 ART 2024","0","","Test the Heidi Daus's PDP Tandym ""Save & earn on your first purchase"" modal","","","","should assert Save block Net Amount message is correct and visible",""
"passed","Tue May 21 19:10:32 ART 2024","Tue May 21 19:11:34 ART 2024","62271","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Percentage - SKU Fixed campaign",""
"passed","Thu Apr 11 11:40:41 ART 2024","Thu Apr 11 11:40:58 ART 2024","16559","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Disabled - Discount Code Multiplier campaign",""
"failed","Tue May 28 14:01:52 ART 2024","Tue May 28 14:02:16 ART 2024","24591","","Test the Standalone You're Approved screen as a Credit Applicant","","","","assert You're approved screen as Credit Applicant - Merchant with NAI Boost Multiplier",""
"passed","Fri Mar 08 12:30:12 ART 2024","Fri Mar 08 12:30:15 ART 2024","2922","","Admin Login Suite","","","","Verify user cannot login with empty fields and proper alerts display",""
"passed","Tue Mar 19 17:02:49 ART 2024","Tue Mar 19 17:03:51 ART 2024","61347","","Test the successful capture of a payment on a Dual Message merchant by an admin","","","","assert admin cannot capture an already fully captured payment",""
"passed","Tue Mar 19 14:44:06 ART 2024","Tue Mar 19 14:44:36 ART 2024","29482","","Test the Capture flow of a Dual Message merchant by an admin","","","","assert all details are correct in the capture confirmation modal for a full capture",""
"skipped","Tue May 28 14:11:34 ART 2024","Tue May 28 14:11:34 ART 2024","1","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Fixed - SKU Fixed campaign",""
"passed","Tue May 21 19:18:21 ART 2024","Tue May 21 19:18:43 ART 2024","22448","","Test the Standalone You're Approved screen as a Credit Applicant","","","","assert You're approved screen as Credit Applicant - Merchant with NAI Disabled",""
"passed","Tue May 28 12:21:33 ART 2024","Tue May 28 12:21:33 ART 2024","310","","Admin Login Suite","","","","""before each"" hook for Admin Login Suite",""
"passed","Thu Apr 11 11:59:19 ART 2024","Thu Apr 11 11:59:32 ART 2024","12146","","Merchant Registration Suite","","","","Verify admin can add a bank account to a merchant entity",""
"broken","Tue May 21 18:50:58 ART 2024","Tue May 21 18:51:31 ART 2024","32923","","Merchant Registration Suite","","","","Verify admin can add a bank account to a merchant entity",""
"skipped","Thu Apr 11 01:05:54 ART 2024","Thu Apr 11 01:05:54 ART 2024","1","","Test the Heidi Daus's PDP Tandym ""Save & earn on your first purchase"" modal","","","","should assert Learn More and Apply Now buttons are correct and visible",""
"passed","Thu Apr 11 01:11:56 ART 2024","Thu Apr 11 01:12:18 ART 2024","22427","","Test the Standalone You're Approved screen as a Credit Applicant","","","","assert You're approved screen as Credit Applicant - Merchant with NAI Boost Multiplier",""
"passed","Tue May 21 19:17:52 ART 2024","Tue May 21 19:17:58 ART 2024","5605","","Test the unsuccessful Standalone account creation flow as a an Accountholder","","","","assert Debit Accountholder already has a Tandym Account screen as credit applicant",""
"broken","Tue May 21 19:08:43 ART 2024","Tue May 21 19:09:35 ART 2024","51841","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Percentage - Discount Code Multiplier campaign",""
"passed","Thu Apr 11 11:41:33 ART 2024","Thu Apr 11 11:41:51 ART 2024","17330","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Disabled - SKU Fixed campaign",""
"broken","Tue May 21 19:07:15 ART 2024","Tue May 21 19:08:26 ART 2024","71336","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Disabled - SKU Fixed campaign",""
"passed","Tue Mar 19 14:44:27 ART 2024","Tue Mar 19 14:44:40 ART 2024","13895","","Test Registration of Accountholders","","","","Verify applicant signs up with credit at checkout and lands in manual review",""
"passed","Thu Apr 11 12:04:10 ART 2024","Thu Apr 11 12:04:33 ART 2024","22313","","Test the Capture flow of a Dual Message merchant by an admin","","","","assert admin cannot capture a payment higher than the gross amount",""
"skipped","Tue May 28 14:11:34 ART 2024","Tue May 28 14:11:34 ART 2024","0","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Boost Fixed - Discount Code Fixed campaign",""
"passed","Fri Mar 08 12:44:08 ART 2024","Fri Mar 08 12:44:35 ART 2024","26643","","Test the successful Purchase completion flow as a Debit customer","","","","assert placing a 2nd+ order as a Debit Accountholder",""
"passed","Tue Mar 19 14:44:57 ART 2024","Tue Mar 19 14:45:19 ART 2024","22773","","Test the Capture flow of a Dual Message merchant by an admin","","","","assert admin cannot capture a payment higher than the gross amount",""
"passed","Tue May 28 12:29:27 ART 2024","Tue May 28 12:29:47 ART 2024","19989","","Test Registration of Accountholders","","","","Verify credit applicant at checkout is rejected due to gross amount being excessive and gets offer a debit sign up option",""
"passed","Tue May 28 12:22:03 ART 2024","Tue May 28 12:22:18 ART 2024","14834","","Merchant Registration Suite","","","","Verify activate a merchant entity",""
"failed","Tue May 21 19:02:16 ART 2024","Tue May 21 19:03:06 ART 2024","49866","","Test the successful Purchase completion flow as a Credit customer","","","","assert placing a 2nd+ order as a Credit Accountholder",""
"skipped","Tue May 28 12:42:38 ART 2024","Tue May 28 12:42:38 ART 2024","0","","Test the Heidi Daus's PDP Tandym ""Save & earn on your first purchase"" modal","","","","should assert modal title is correct and visible",""
"passed","Fri Mar 08 12:30:09 ART 2024","Fri Mar 08 12:30:10 ART 2024","1177","","Admin Login Suite","","","","Verify user cannot login with unregistered email",""
"skipped","Thu Apr 11 01:05:54 ART 2024","Thu Apr 11 01:05:54 ART 2024","0","","Test the Heidi Daus's PDP Tandym ""Save & earn on your first purchase"" modal","","","","should assert modal title is correct and visible",""
"passed","Tue May 28 13:24:03 ART 2024","Tue May 28 13:24:35 ART 2024","31717","","Test the successful capture of a payment on a Dual Message merchant by a merchant manager","","","","""before all"" hook for Test the successful capture of a payment on a Dual Message merchant by a merchant manager",""
"skipped","Tue May 21 19:14:25 ART 2024","Tue May 21 19:14:25 ART 2024","1","","Test the Heidi Daus's PDP Tandym ""Save & earn on your first purchase"" modal","","","","should assert Earn block earn message is correct and visible",""
"passed","Tue May 28 12:27:30 ART 2024","Tue May 28 12:27:35 ART 2024","5574","","Test the successful Rewards creation by an admin","","","","""before each"" hook for Test the successful Rewards creation by an admin",""
"passed","Tue May 28 12:26:43 ART 2024","Tue May 28 12:27:01 ART 2024","17762","","Test the successful Rewards creation by an admin","","","","Assert admin can set New account incentive as rewards boost fixed",""
"broken","Tue May 14 15:29:47 ART 2024","Tue May 14 15:30:08 ART 2024","21046","","","","","","assert Credit Applicant cannot continue without filling in the application form",""
"passed","Thu Apr 11 12:06:27 ART 2024","Thu Apr 11 12:07:16 ART 2024","49141","","Test the successful capture of a payment on a Dual Message merchant by an admin","","","","assert admin cannot capture an already partially captured payment",""
"passed","Tue May 21 19:18:20 ART 2024","Tue May 21 19:18:21 ART 2024","406","","Test the unsuccessful Standalone account creation flow as a an Accountholder","","","","""after each"" hook for Test the unsuccessful Standalone account creation flow as a an Accountholder",""
"passed","Thu Apr 11 11:47:04 ART 2024","Thu Apr 11 11:47:21 ART 2024","17250","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Boost Fixed - SKU Multiplier campaign",""
"passed","Tue Mar 19 14:46:50 ART 2024","Tue Mar 19 14:46:51 ART 2024","1050","","","","","","assert Tandym Modal is not accesible with invalid Merchant Api Key and Domain",""
"passed","Tue May 28 13:54:51 ART 2024","Tue May 28 13:55:37 ART 2024","46489","","Test the successful Refund flow as a merchant","","","","""before each"" hook for Test the successful Refund flow as a merchant",""
"passed","Tue Mar 19 14:43:53 ART 2024","Tue Mar 19 14:43:53 ART 2024","328","","Admin Login Suite","","","","""before each"" hook for Admin Login Suite",""
"passed","Tue May 28 14:08:56 ART 2024","Tue May 28 14:09:13 ART 2024","16900","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Disabled - Discount Code Multiplier campaign",""
"passed","Tue May 28 14:10:05 ART 2024","Tue May 28 14:10:22 ART 2024","17036","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Percentage - No campaigns",""
"passed","Tue May 28 13:39:34 ART 2024","Tue May 28 13:40:38 ART 2024","64384","","Test the successful Purchase completion in Express Checkout","","","","assert placing an order as a Credit Accountholder on Express Checkout and success message includes correct merchant information",""
"passed","Tue May 28 12:42:49 ART 2024","Tue May 28 12:43:11 ART 2024","22726","","Test the Servicing Portal","","","","assert Accountholder can login and logout from the Servicing Portal",""
"passed","Tue May 21 19:20:43 ART 2024","Tue May 21 19:20:44 ART 2024","413","","Test applicant cannot create a standalone account creation flow without accepting disclosures","","","","""after each"" hook for Test applicant cannot create a standalone account creation flow without accepting disclosures",""
"skipped","Tue May 28 14:11:34 ART 2024","Tue May 28 14:11:34 ART 2024","1","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Fixed - SKU Multiplier campaign",""
"broken","Tue May 21 19:03:06 ART 2024","Tue May 21 19:03:49 ART 2024","43582","","Test the successful Purchase completion flow as a Debit customer","","","","assert placing a 2nd+ order as a Debit Accountholder",""
"passed","Fri Mar 08 12:38:06 ART 2024","Fri Mar 08 12:38:27 ART 2024","20513","","Test the Servicing Portal","","","","assert Accountholder can login and logout from the Servicing Portal",""
"passed","Wed Mar 27 21:00:26 ART 2024","Wed Mar 27 21:00:31 ART 2024","5570","","Test the unsuccessful Standalone account creation flow as a Credit Accountholder","","","","assert Credit Accountholder already has a Tandym Account",""
"passed","Tue Mar 19 14:46:35 ART 2024","Tue Mar 19 14:46:42 ART 2024","6869","","","","","","assert Credit Applicant cannot continue without filling in the application form",""
"passed","Tue Apr 23 17:26:31 ART 2024","Tue Apr 23 17:26:39 ART 2024","7580","","Test the successful Rewards creation by an admin","","","","""before all"" hook for Test the successful Rewards creation by an admin",""
"passed","Tue Mar 19 14:48:45 ART 2024","Tue Mar 19 14:49:09 ART 2024","24357","","Test the successful Standalone account creation flow as an Applicant","","","","assert the creation of a Credit Account via Standalone",""
"passed","Tue Mar 19 14:44:02 ART 2024","Tue Mar 19 14:44:06 ART 2024","3893","","Merchant Registration Suite","","","","""before each"" hook for Merchant Registration Suite",""
"passed","Tue Mar 19 14:48:39 ART 2024","Tue Mar 19 14:49:51 ART 2024","72415","","Test Shopify Post To SDK functionality","","","","assert OrderID, GrossAmount and Payment Status are properly saved in the token and properly added to the DB",""
"broken","Tue May 21 19:09:35 ART 2024","Tue May 21 19:09:56 ART 2024","21042","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Percentage - Discount Code Fixed campaign",""
"skipped","Tue May 21 19:11:34 ART 2024","Tue May 21 19:11:34 ART 2024","1","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Boost Multiplier - SKU Multiplier campaign",""
"passed","Thu Apr 11 11:46:47 ART 2024","Thu Apr 11 11:47:04 ART 2024","17214","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Boost Fixed - Discount Code Fixed campaign",""
"passed","Tue Mar 19 14:43:36 ART 2024","Tue Mar 19 14:43:49 ART 2024","12977","","Merchant Registration Suite","","","","Verify admin can create a merchant entity",""
"passed","Tue Mar 19 14:45:19 ART 2024","Tue Mar 19 14:45:43 ART 2024","23741","","Test the Capture flow of a Dual Message merchant by an admin","","","","assert admin cannot capture a payment with value 0",""
"passed","Tue Mar 19 14:43:59 ART 2024","Tue Mar 19 14:44:18 ART 2024","18460","","Admin in merchant user registration flow","","","","""before each"" hook for Admin in merchant user registration flow",""
"passed","Tue May 14 14:08:30 ART 2024","Tue May 14 14:08:59 ART 2024","28711","","Test the successful Purchase completion flow as a Debit customer","","","","test post to sdk creation",""
"passed","Thu Apr 11 01:06:28 ART 2024","Thu Apr 11 01:06:36 ART 2024","7781","","Test the Servicing Portal","","","","assert Accountholder cannot login using invalid OTP in the Servicing Portal",""
"broken","Tue May 21 18:49:44 ART 2024","Tue May 21 18:50:08 ART 2024","23840","","Test the successful capture of a payment on a Dual Message merchant by a merchant manager","","","","""before all"" hook for Test the successful capture of a payment on a Dual Message merchant by a merchant manager",""
"passed","Tue Mar 19 14:53:01 ART 2024","Tue Mar 19 14:53:16 ART 2024","14901","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Boost Multiplier - SKU Fixed campaign",""
"skipped","Tue May 21 19:14:25 ART 2024","Tue May 21 19:14:25 ART 2024","0","","Test the Heidi Daus's PDP Tandym ""Save & earn on your first purchase"" modal","","","","should assert modal title is correct and visible",""
"passed","Tue May 21 19:19:48 ART 2024","Tue May 21 19:20:09 ART 2024","21006","","Test the Standalone You're Approved screen as a Credit Applicant","","","","assert You're approved screen as Credit Applicant - Merchant with NAI Boost Fixed",""
"skipped","Tue May 28 14:11:34 ART 2024","Tue May 28 14:11:34 ART 2024","1","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Fixed - Discount Code Multiplier campaign",""
"skipped","Fri Mar 08 12:37:56 ART 2024","Fri Mar 08 12:37:56 ART 2024","1","","Test the Heidi Daus's PDP Tandym ""Save & earn on your first purchase"" modal","","","","should assert Save block discount message is correct and visible",""
"failed","Tue Mar 19 14:46:43 ART 2024","Tue Mar 19 14:47:40 ART 2024","56994","","Test Magento Post To SDK functionality","","","","assert OrderID, GrossAmount and Payment Status are properly saved in the token and properly added to the DB",""
"passed","Thu Apr 11 11:45:03 ART 2024","Thu Apr 11 11:45:19 ART 2024","16508","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Boost Multiplier - Discount Code Multiplier campaign",""
"passed","Thu Apr 11 11:39:09 ART 2024","Thu Apr 11 11:39:51 ART 2024","42676","","Test the successful Purchase completion flow as a Credit customer","","","","assert placing a first order as a Credit Applicant",""
"broken","Tue May 21 19:09:56 ART 2024","Tue May 21 19:10:32 ART 2024","35617","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Percentage - SKU Multiplier campaign",""
"passed","Tue May 28 12:28:35 ART 2024","Tue May 28 12:29:25 ART 2024","49879","","Test Registration of Accountholders","","","","Verify applicant signs up successfully with debit at checkout",""
"passed","Fri Mar 08 12:34:56 ART 2024","Fri Mar 08 12:34:57 ART 2024","1166","","Test Registration of Accountholders","","","","""after each"" hook for Test Registration of Accountholders",""
"passed","Thu Apr 11 11:59:32 ART 2024","Thu Apr 11 11:59:36 ART 2024","4166","","Merchant Registration Suite","","","","""before each"" hook for Merchant Registration Suite",""
"passed","Tue May 28 14:02:17 ART 2024","Tue May 28 14:02:38 ART 2024","20310","","Test the Standalone You're Approved screen as a Credit Applicant","","","","assert You're approved screen as Credit Applicant - Merchant with NAI Boost Fixed",""
"passed","Thu Apr 11 01:05:57 ART 2024","Thu Apr 11 01:06:02 ART 2024","5472","","Merchant Login Suite","","","","Verify merchant can successfully login",""
"passed","Thu Apr 11 01:12:42 ART 2024","Thu Apr 11 01:13:04 ART 2024","22471","","Test applicant cannot create a standalone account creation flow without accepting disclosures","","","","assert Applicant cannot create a standalone Credit account without accepting disclosures",""
"passed","Fri Mar 08 12:43:24 ART 2024","Fri Mar 08 12:43:38 ART 2024","13576","","Test the Standalone You're Approved screen as a Credit Applicant","","","","assert You're approved screen as Credit Applicant - Merchant with NAI Instant Discount Fixed",""
"skipped","Tue May 28 12:42:38 ART 2024","Tue May 28 12:42:38 ART 2024","0","","Test the Heidi Daus's PDP Tandym ""Save & earn on your first purchase"" modal","","","","should assert Save block discount message is correct and visible",""
"passed","Thu Apr 11 12:07:16 ART 2024","Thu Apr 11 12:07:58 ART 2024","41921","","Test the successful capture of a payment on a Dual Message merchant by an admin","","","","""before each"" hook for Test the successful capture of a payment on a Dual Message merchant by an admin",""
"passed","Tue Mar 19 14:49:43 ART 2024","Tue Mar 19 14:49:58 ART 2024","14901","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Percentage - Discount Code Multiplier campaign",""
"passed","Tue May 21 19:04:23 ART 2024","Tue May 21 19:04:35 ART 2024","11738","","Test the unsuccessful Purchase completion flow","","","","assert Credit Applicant cannot continue without filling in the application form",""
"passed","Tue May 28 14:02:39 ART 2024","Tue May 28 14:03:01 ART 2024","21783","","Test applicant cannot create a standalone account creation flow without accepting disclosures","","","","assert Applicant cannot create a standalone Credit account without accepting disclosures",""
"passed","Thu Apr 11 11:44:25 ART 2024","Thu Apr 11 11:44:41 ART 2024","16265","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Fixed - SKU Fixed campaign",""
"passed","Thu Apr 11 11:59:32 ART 2024","Thu Apr 11 11:59:46 ART 2024","14800","","Merchant Registration Suite","","","","Verify activate a merchant entity",""
"passed","Tue May 28 12:22:21 ART 2024","Tue May 28 12:22:42 ART 2024","21219","","Admin in merchant user registration flow","","","","assert admin can invite a merchant user",""
"passed","Tue May 21 19:15:12 ART 2024","Tue May 21 19:16:21 ART 2024","68469","","Test Shopify Post To SDK functionality","","","","assert OrderID, GrossAmount and Payment Status are properly saved in the token and properly added to the DB - Single message",""
"passed","Fri Mar 08 12:30:10 ART 2024","Fri Mar 08 12:30:12 ART 2024","1569","","Admin Login Suite","","","","Verify proper warning displays when user enters an invalid email format",""
"passed","Fri Mar 08 12:42:18 ART 2024","Fri Mar 08 12:42:52 ART 2024","34932","","Test the successful Standalone account creation flow as an Applicant","","","","assert the creation of a Credit Account via Standalone",""
"passed","Tue May 21 19:11:36 ART 2024","Tue May 21 19:12:15 ART 2024","38141","","Test the successful Purchase completion in Express Checkout","","","","""before each"" hook for Test the successful Purchase completion in Express Checkout",""
"passed","Fri Mar 08 12:34:13 ART 2024","Fri Mar 08 12:34:56 ART 2024","42952","","Test Registration of Accountholders","","","","Verify credit applicant at checkout is rejected and signs up successfully as debit accountholder",""
"passed","Tue Mar 19 14:48:18 ART 2024","Tue Mar 19 14:48:34 ART 2024","16583","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Disabled - Discount Code Fixed campaign",""
"skipped","Thu Apr 11 01:05:54 ART 2024","Thu Apr 11 01:05:54 ART 2024","0","","Test the Heidi Daus's PDP Tandym ""Save & earn on your first purchase"" modal","","","","should assert modal logo is correct and visible",""
"passed","Fri Mar 08 12:30:02 ART 2024","Fri Mar 08 12:30:08 ART 2024","5702","","Admin Login Suite","","","","Verify admin can successfully login",""
"passed","Tue May 28 12:42:41 ART 2024","Tue May 28 12:42:43 ART 2024","2704","","Merchant Login Suite","","","","""before each"" hook for Merchant Login Suite",""
"broken","Tue May 21 19:11:36 ART 2024","Tue May 21 19:12:31 ART 2024","54861","","Test the successful Purchase completion in Express Checkout","","","","assert placing an order as a Debit Applicant on Express Checkout and success message includes correct merchant information",""
"passed","Thu Apr 11 12:04:55 ART 2024","Thu Apr 11 12:05:44 ART 2024","48508","","Test the successful capture of a payment on a Dual Message merchant by an admin","","","","assert admin can fully capture a payment",""
"passed","Tue May 28 13:58:42 ART 2024","Tue May 28 13:59:16 ART 2024","33912","","Test the successful Standalone account creation flow as an Applicant","","","","assert the creation of a Credit Account via Standalone",""
"passed","Tue May 28 13:53:03 ART 2024","Tue May 28 13:53:59 ART 2024","56473","","Test the successful Refund flow as an admin","","","","assert admin issues a partial refund on a single message debit order",""
"skipped","Thu Apr 11 01:05:54 ART 2024","Thu Apr 11 01:05:54 ART 2024","0","","Test the Heidi Daus's PDP Tandym ""Save & earn on your first purchase"" modal","","","","should assert Save block Net Amount message is correct and visible",""
"skipped","Tue May 21 19:11:34 ART 2024","Tue May 21 19:11:34 ART 2024","1","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Boost Multiplier - Discount Code Fixed campaign",""
"passed","Mon Apr 01 21:14:54 ART 2024","Mon Apr 01 21:15:01 ART 2024","6962","","","","","","assert Credit Applicant cannot continue without filling in the application form",""
"passed","Tue May 28 13:49:41 ART 2024","Tue May 28 13:50:04 ART 2024","23133","","Test the successful void of a payment on a Dual Message merchant","","","","""before each"" hook for Test the successful void of a payment on a Dual Message merchant",""
"passed","Tue Mar 19 14:50:45 ART 2024","Tue Mar 19 14:51:00 ART 2024","15414","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Fixed - No campaigns",""
"skipped","Tue Mar 19 14:47:50 ART 2024","Tue Mar 19 14:47:50 ART 2024","1","","Test the Heidi Daus's PDP Tandym ""Save & earn on your first purchase"" modal","","","","should assert Save block subtitle is correct and visible",""
"failed","Tue May 21 19:14:35 ART 2024","Tue May 21 19:14:57 ART 2024","21729","","Test the Servicing Portal","","","","assert Accountholder can login and logout from the Servicing Portal",""
"passed","Thu Feb 22 08:48:50 ART 2024","Thu Feb 22 08:48:59 ART 2024","9687","","","","","","assert Credit Applicant cannot continue without filling in the application form",""
"passed","Tue Mar 19 14:45:34 ART 2024","Tue Mar 19 14:45:50 ART 2024","16785","","Test Registration of Accountholders","","","","Verify credit applicant at checkout is rejected due to gross amount being excessive and gets offer a debit sign up option",""
"broken","Thu Apr 11 00:45:48 ART 2024","Thu Apr 11 00:45:58 ART 2024","9872","","Admin in merchant user registration flow","","","","assert admin can invite a merchant user",""
"failed","Tue Mar 19 14:49:15 ART 2024","Tue Mar 19 14:49:26 ART 2024","11228","","Test the successful Purchase completion in Express Checkout","","","","""before each"" hook for Test the successful Purchase completion in Express Checkout",""
"passed","Thu Apr 11 11:42:27 ART 2024","Thu Apr 11 11:42:44 ART 2024","16924","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Percentage - Discount Code Fixed campaign",""
"passed","Wed Mar 20 12:47:12 ART 2024","Wed Mar 20 12:48:05 ART 2024","52748","","Test the successful Refund flow as an admin","","","","assert admin issues a full refund on a debit order",""
"skipped","Fri Mar 08 12:37:56 ART 2024","Fri Mar 08 12:37:56 ART 2024","1","","Test the Heidi Daus's PDP Tandym ""Save & earn on your first purchase"" modal","","","","should assert Save block Net Amount message is correct and visible",""
"passed","Tue May 28 14:00:45 ART 2024","Tue May 28 14:01:06 ART 2024","21349","","Test the Standalone You're Approved screen as a Credit Applicant","","","","assert You're approved screen as Credit Applicant - Merchant with NAI Disabled",""
"passed","Thu Mar 28 01:14:52 ART 2024","Thu Mar 28 01:14:59 ART 2024","6411","","Test the unsuccessful Standalone account creation flow as a an Accountholder","","","","assert Credit Accountholder already has a Tandym Account screen",""
"passed","Thu Apr 11 11:40:23 ART 2024","Thu Apr 11 11:40:41 ART 2024","18306","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Disabled - No campaigns",""
"passed","Tue May 28 14:07:57 ART 2024","Tue May 28 14:08:21 ART 2024","23381","","Test the unsuccessful Purchase completion flow","","","","assert Credit Applicant cannot place an order without accepting the disclosures",""
"passed","Tue Mar 19 14:57:58 ART 2024","Tue Mar 19 14:58:48 ART 2024","49443","","Test Woocommerce Post To SDK functionality","","","","assert OrderID, GrossAmount and Payment Status are properly saved in the token and properly added to the DB",""
